0.02 21.609438 0.002360542
0.04 0.752912 0.000967782
0.06 0.657326 0.000612535
0.08 0.531881 0.000391778
0.1 0.463862 0.0002723818
0.12 0.421051 0.0001569128
0.14 0.390383 0.0001204635
0.16 0.367948 0.0001620639
0.18 0.350698 0.0001459381
0.2 0.336134 0.00010822459
0.22 0.324998 0.00014167843
0.24 0.315542 0.0001218537
0.26 0.308614 0.00018522393
0.28 0.302893 0.00017932535
0.3 0.298001 0.0001988993
0.32 0.294017 0.0002741772
0.34 0.290548 5.595375e-05
0.36 0.287862 0.0001155604
0.38 0.285955 0.00019985957
0.4 0.284068 0.00021126368
0.42 0.284021 0.00016701882
0.44 0.283985 7.942945e-05
0.46 0.28301 0.00019702662
0.48 0.283204 0.00020825658
0.5 0.2837272 0.00012429267
0.52 0.2840916 0.00013167497
0.54 0.2847362 2.508772e-05
0.56 0.2855477 0.0001961207
0.58 0.2868436 0.00013527208
0.6 0.2879904 3.276917e-05
0.62 0.2894749 0.00010081447
0.64 0.2909875 8.752531e-05
0.66 0.2921252 -6.0906e-07
0.68 0.2934772 0.00012568762
0.7 0.2949848 0.00015145856
0.72 0.297119 8.480895e-05
0.74 0.2988131 5.533382e-05
0.76 0.3005659 7.948906e-05
0.78 0.3023062 0.00014094829
0.8 0.3040498 0.00018098293
0.82 0.3058394 0.00025112887
0.84 0.3076633 0.00025653262
0.86 0.3094674 0.00022118426
0.88 0.3114363 7.000734e-05
0.9 0.3132612 5.57196e-05
0.92 0.3152021 0.00015341567
0.94 0.3168314 0.00028394009
0.96 0.3186111 0.0002192019
0.98 0.3204796 0.00019471886
1.0 0.3221494 0.00019830648
1.02 0.3233392 0.0002580095
1.04 0.3247427 0.0001112659
1.06 0.3262454 0.00015591408
1.08 0.3279273 6.056783e-05
1.1 0.3292206 0.00023318094
1.12 0.3304353 0.0001660188
1.14 0.3318699 0.00024358
1.16 0.333119 0.0001874401
1.18 0.3338568 5.28067e-05
1.2 0.3356618 9.46783e-05
1.22 0.3366538 0.0002211894
1.24 0.3375422 0.0002254658
1.26 0.338558 0.0002038228
1.28 0.3394975 8.30382e-05
1.3 0.340383 2.052129e-05
1.32 0.3409837 0.00011697847
1.34 0.3418038 4.847875e-05
