0.02 20.7577 0.00173111
0.04 0.294907 0.000634699
0.06 0.336435 0.000412231
0.08 0.272428 0.000280628
0.1 0.239327 0.000206486
0.12 0.219581 0.00011774
0.14 0.205664 9.30783e-05
0.16 0.196135 0.000142324
0.18 0.189215 0.000133328
0.2 0.18318 9.92792e-05
0.22 0.17923 0.000131906
0.24 0.175942 0.000111241
0.26 0.174361 0.000177435
0.28 0.173346 0.000171848
0.3 0.172631 0.000188076
0.32 0.172381 0.000265007
0.34 0.172273 5.2066e-05
0.36 0.172635 0.000113224
0.38 0.173503 0.000195817
0.4 0.174164 0.00020716
0.42 0.176436 0.000162287
0.44 0.178523 7.59713e-05
0.46 0.179537 0.000189677
0.48 0.181569 0.000200294
0.5 0.183797 0.000115975
0.52 0.185752 0.000123036
0.54 0.187884 1.9641e-05
0.56 0.190087 0.000188148
0.58 0.192683 0.000126156
0.6 0.195054 2.73093e-05
0.62 0.197686 9.52651e-05
0.64 0.200279 8.12486e-05
0.66 0.20244 -5.62923e-06
0.68 0.204759 0.000121084
0.7 0.20718 0.000146736
0.72 0.210168 7.9857e-05
0.74 0.212676 5.01532e-05
0.76 0.215203 7.53234e-05
0.78 0.217678 0.000134037
0.8 0.220117 0.000175117
0.82 0.222569 0.000242849
0.84 0.225023 0.00024731
0.86 0.227425 0.000212652
0.88 0.229962 6.3229e-05
0.9 0.232329 4.99402e-05
0.92 0.234784 0.000146494
0.94 0.236907 0.000274561
0.96 0.239156 0.000209157
0.98 0.24147 0.000185487
1.0 0.243567 0.0001888
1.02 0.245172 0.000246751
1.04 0.246976 0.000101709
1.06 0.248859 0.000146392
1.08 0.250901 5.32994e-05
1.1 0.252541 0.000224598
1.12 0.254092 0.000156142
1.14 0.255846 0.000231484
1.16 0.257403 0.000174467
1.18 0.258444 3.97935e-05
1.2 0.260528 8.18101e-05
1.22 0.261794 0.000206997
1.24 0.26295 0.000210314
1.26 0.264223 0.00018882
1.28 0.265411 6.9929e-05
1.3 0.266539 1.13656e-05
1.32 0.267375 0.000108241
1.34 0.268422 4.02924e-05
1.36 0.269451 8.72811e-05
1.38 0.270084 3.21201e-05
1.4 0.270917 9.36213e-05
1.42 0.271402 2.66859e-05
1.44 0.272095 0.0001038
1.46 0.272868 0.000174682
1.48 0.27341 0.000242187
