0.02 7.12494 -1.0974e-05
0.04 4.32502 -1.70677e-05
0.06 3.20179 -2.38216e-05
0.08 2.64097 -2.72248e-05
0.1 2.30529 -3.18749e-05
0.12 2.07756 -3.43084e-05
0.14 1.91006 -3.54286e-05
0.16 1.78017 -3.80281e-05
0.18 1.67563 -3.94255e-05
0.2 1.58922 -4.00055e-05
0.22 1.51628 -4.00242e-05
0.24 1.45371 -3.96496e-05
0.26 1.39932 -3.99921e-05
0.28 1.35152 -3.98983e-05
0.3 1.3091 -3.94931e-05
0.32 1.27118 -3.88366e-05
0.34 1.23705 -3.79642e-05
0.36 1.20613 -3.69219e-05
0.38 1.17799 -3.57506e-05
0.4 1.15226 -3.43736e-05
0.42 1.12863 -3.30558e-05
0.44 1.10686 -3.16935e-05
0.46 1.08673 -3.0269e-05
0.48 1.06805 -2.87803e-05
0.5 1.05069 -2.72421e-05
0.52 1.0345 -2.56408e-05
0.54 1.01937 -2.39927e-05
0.56 1.0052 -2.23058e-05
0.58 0.991904 -2.05833e-05
0.6 0.979418 -1.79066e-05
0.62 0.967662 -1.54676e-05
0.64 0.956574 -1.31543e-05
0.66 0.946102 -1.09032e-05
0.68 0.936198 -8.69859e-06
0.7 0.926818 -6.49192e-06
0.72 0.917925 -4.2988e-06
0.74 0.909482 -2.12408e-06
0.76 0.901459 4.96558e-08
0.78 0.893826 2.22734e-06
0.8 0.886557 4.40666e-06
0.82 0.879627 6.58772e-06
0.84 0.873014 8.77298e-06
0.86 0.866699 1.09582e-05
0.88 0.860661 1.31478e-05
0.9 0.854885 1.53402e-05
0.92 0.849354 1.7536e-05
0.94 0.844054 1.9733e-05
0.96 0.83897 2.19275e-05
0.98 0.834099 2.53082e-05
1.0 0.829418 2.84977e-05
1.02 0.824918 3.15279e-05
1.04 0.820588 3.44694e-05
1.06 0.81642 3.73227e-05
1.08 0.812403 4.01175e-05
1.1 0.808531 4.28425e-05
1.12 0.804795 4.55315e-05
1.14 0.801189 4.81782e-05
1.16 0.797705 5.07908e-05
1.18 0.794336 5.33644e-05
1.2 0.791078 5.59152e-05
1.22 0.787924 5.84323e-05
1.24 0.78487 6.0928e-05
1.26 0.78191 6.34038e-05
1.28 0.779038 6.58573e-05
1.3 0.776252 6.8293e-05
1.32 0.773547 7.07055e-05
1.34 0.770918 7.31002e-05
1.36 0.768363 7.54765e-05
1.38 0.765877 7.78388e-05
1.4 0.763458 8.01793e-05
1.42 0.761102 8.25051e-05
1.44 0.758807 8.48099e-05
1.46 0.756569 8.71613e-05
1.48 0.754386 8.94843e-05
1.5 0.752255 9.17722e-05
1.52 0.750175 9.4046e-05
1.54 0.748143 9.63008e-05
1.56 0.746158 9.85314e-05
1.58 0.744216 0.000100745
1.6 0.742316 0.000102939
1.62 0.740456 0.000105111
1.64 0.738641 0.000108217
1.66 0.736862 0.000111169
1.68 0.735118 0.000114027
1.7 0.733408 0.000116809
1.72 0.73173 0.000119531
1.74 0.730084 0.000122191
1.76 0.728467 0.000124798
1.78 0.726879 0.000127346
1.8 0.725318 0.000129845
1.82 0.723785 0.000132298
1.84 0.722277 0.000134719
1.86 0.720793 0.000137087
1.88 0.719334 0.000139407
1.9 0.717898 0.000141683
1.92 0.716484 0.000143916
1.94 0.715092 0.000146111
1.96 0.713721 0.000148266
1.98 0.71237 0.000150384
2.0 0.711039 0.000152463
2.02 0.709727 0.000154543
2.04 0.708433 0.00015658
2.06 0.707158 0.000158585
2.08 0.705899 0.000160562
2.1 0.704658 0.000162508
2.12 0.703433 0.000164414
2.14 0.702225 0.000166277
2.16 0.701032 0.000168111
